,loss,auc_4,val_loss,val_auc_4,lr
0,0.5016064643859863,0.7965443730354309,0.9947652816772461,0.804591715335846,0.0010000000474974513
1,0.42316699028015137,0.8564653992652893,0.4747698903083801,0.8683209419250488,0.0010000000474974513
2,0.3797348141670227,0.8904573917388916,0.8961358666419983,0.8629953861236572,0.0010000000474974513
3,0.38217300176620483,0.8862253427505493,0.8157109022140503,0.8402437567710876,0.0010000000474974513
4,0.362718790769577,0.8994607329368591,0.636055052280426,0.8701815009117126,0.0010000000474974513
5,0.3106148838996887,0.9279184341430664,0.43029218912124634,0.8905560374259949,0.00010000000474974513
6,0.2868168354034424,0.9390050768852234,0.4223061203956604,0.8987557291984558,0.00010000000474974513
7,0.28954243659973145,0.9378617405891418,0.37681835889816284,0.9023398160934448,0.00010000000474974513
8,0.267426997423172,0.9462999105453491,0.3677055537700653,0.9025123119354248,0.00010000000474974513
9,0.24888567626476288,0.9536510705947876,0.37576159834861755,0.9018507599830627,0.00010000000474974513
10,0.25194835662841797,0.9530369639396667,0.39398953318595886,0.8965462446212769,0.00010000000474974513
11,0.2399505376815796,0.9567318558692932,0.3953281044960022,0.8955804705619812,0.00010000000474974513
12,0.2149009257555008,0.9646832346916199,0.39421042799949646,0.8955243825912476,1.0000000656873453e-05
13,0.21514096856117249,0.9657785296440125,0.39922747015953064,0.8951106667518616,1.0000000656873453e-05
14,0.21298792958259583,0.9658376574516296,0.4051464796066284,0.8940615653991699,1.0000000656873453e-05
15,0.22228765487670898,0.9628716707229614,0.409420907497406,0.894011378288269,1.0000001111620804e-06
16,0.20895178616046906,0.9675694704055786,0.4129514992237091,0.8927319645881653,1.0000001111620804e-06
17,0.2146768569946289,0.9652997851371765,0.4159598648548126,0.8926114439964294,1.0000001111620804e-06
18,0.20815087854862213,0.9687175750732422,0.41790109872817993,0.8919983506202698,9.999999974752427e-07
19,0.20972177386283875,0.967377781867981,0.4194406569004059,0.891610324382782,9.999999974752427e-07
